CTPRVN_NM,SIGNGU_NM,SIGNGU_CD,SCCNT_YM,FCLTY_CL_NM,FCLTY_CO,SEARCH_CO,FILE_NM,BASE_DE
서울특별시,종로구,1111000000,20230119,공공도서관,6,2689,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,종로구,1111000000,20230119,박물관,23,41022,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,종로구,1111000000,20230119,미술관,15,135923,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,중구,1114000000,20230119,문예회관,1,79526,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,중구,1114000000,20230119,공공도서관,3,6,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,중구,1114000000,20230119,박물관,11,3394,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,중구,1114000000,20230119,미술관,2,15503,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,용산구,1117000000,20230119,문예회관,1,2312,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,용산구,1117000000,20230119,공공도서관,4,22886,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,용산구,1117000000,20230119,박물관,7,429133,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,용산구,1117000000,20230119,미술관,2,694,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,성동구,1120000000,20230119,공공도서관,6,2528,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,성동구,1120000000,20230119,박물관,3,2613,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,성동구,1120000000,20230119,미술관,2,1362,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,광진구,1121500000,20230119,문예회관,1,4877,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,광진구,1121500000,20230119,공공도서관,4,26894,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,광진구,1121500000,20230119,박물관,1,67778,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,동대문구,1123000000,20230119,공공도서관,4,11096,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,동대문구,1123000000,20230119,박물관,4,358,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,중랑구,1126000000,20230119,공공도서관,3,899,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,성북구,1129000000,20230119,공공도서관,9,3198,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,성북구,1129000000,20230119,박물관,5,212,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,성북구,1129000000,20230119,미술관,1,3549,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,강북구,1130500000,20230119,공공도서관,7,28627,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,도봉구,1132000000,20230119,공공도서관,5,10270,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,도봉구,1132000000,20230119,박물관,2,20352,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,노원구,1135000000,20230119,공공도서관,5,6312,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,노원구,1135000000,20230119,박물관,1,790,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,은평구,1138000000,20230119,공공도서관,5,5208,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,은평구,1138000000,20230119,박물관,1,1910,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,은평구,1138000000,20230119,미술관,1,8131,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,서대문구,1141000000,20230119,공공도서관,2,12569,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,서대문구,1141000000,20230119,박물관,5,61852,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,마포구,1144000000,20230119,문예회관,1,61845,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,마포구,1144000000,20230119,공공도서관,5,2561,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,마포구,1144000000,20230119,박물관,4,1259,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,양천구,1147000000,20230119,공공도서관,3,25214,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,강서구,1150000000,20230119,공공도서관,6,14728,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,강서구,1150000000,20230119,박물관,1,8157,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,강서구,1150000000,20230119,미술관,1,5006,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,구로구,1153000000,20230119,공공도서관,9,11962,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,구로구,1153000000,20230119,박물관,1,107,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,금천구,1154500000,20230119,문예회관,1,4869,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,금천구,1154500000,20230119,공공도서관,4,1346,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,영등포구,1156000000,20230119,문예회관,1,1967,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,영등포구,1156000000,20230119,공공도서관,1,1824,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,영등포구,1156000000,20230119,박물관,2,230,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,동작구,1159000000,20230119,공공도서관,4,21967,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,동작구,1159000000,20230119,박물관,1,107,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,관악구,1162000000,20230119,공공도서관,4,1900,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,관악구,1162000000,20230119,박물관,1,747,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,서초구,1165000000,20230119,공공도서관,4,6231,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,서초구,1165000000,20230119,박물관,1,998,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,서초구,1165000000,20230119,미술관,4,94,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,강남구,1168000000,20230119,공공도서관,11,11227,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,강남구,1168000000,20230119,박물관,3,658,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,강남구,1168000000,20230119,미술관,4,22279,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,송파구,1171000000,20230119,공공도서관,10,715,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,송파구,1171000000,20230119,박물관,3,14056,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,송파구,1171000000,20230119,미술관,2,14675,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,강동구,1174000000,20230119,문예회관,1,13817,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,강동구,1174000000,20230119,공공도서관,7,12209,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
서울특별시,강동구,1174000000,20230119,박물관,1,17,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
부산광역시,중구,2611000000,20230119,공공도서관,1,3613,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
부산광역시,중구,2611000000,20230119,박물관,2,1834,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
부산광역시,중구,2611000000,20230119,미술관,1,17,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
부산광역시,서구,2614000000,20230119,공공도서관,1,2545,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
부산광역시,서구,2614000000,20230119,박물관,1,1540,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
부산광역시,동구,2617000000,20230119,공공도서관,2,261,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
부산광역시,영도구,2620000000,20230119,공공도서관,2,10562,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
부산광역시,영도구,2620000000,20230119,박물관,2,30199,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
부산광역시,부산진구,2623000000,20230119,공공도서관,4,7080,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
부산광역시,부산진구,2623000000,20230119,박물관,2,187,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
부산광역시,동래구,2626000000,20230119,공공도서관,3,2392,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
부산광역시,동래구,2626000000,20230119,박물관,3,3036,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
부산광역시,남구,2629000000,20230119,공공도서관,1,10029,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
부산광역시,남구,2629000000,20230119,박물관,4,4328,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
부산광역시,북구,2632000000,20230119,공공도서관,4,4932,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
부산광역시,해운대구,2635000000,20230119,문예회관,1,29829,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
부산광역시,해운대구,2635000000,20230119,공공도서관,6,1576,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
부산광역시,해운대구,2635000000,20230119,미술관,2,6,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
부산광역시,사하구,2638000000,20230119,공공도서관,2,2771,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
부산광역시,사하구,2638000000,20230119,미술관,1,52908,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
부산광역시,금정구,2641000000,20230119,공공도서관,2,1990,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
부산광역시,금정구,2641000000,20230119,박물관,2,500,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
부산광역시,금정구,2641000000,20230119,미술관,1,23,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
부산광역시,강서구,2644000000,20230119,공공도서관,1,6360,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
부산광역시,강서구,2644000000,20230119,박물관,1,72,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
부산광역시,연제구,2647000000,20230119,공공도서관,2,3964,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
부산광역시,수영구,2650000000,20230119,공공도서관,1,25613,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
부산광역시,사상구,2653000000,20230119,공공도서관,1,11717,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
부산광역시,사상구,2653000000,20230119,박물관,1,1045,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
부산광역시,기장군,2671000000,20230119,공공도서관,5,10783,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
부산광역시,기장군,2671000000,20230119,박물관,1,3616,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
대구광역시,중구,2711000000,20230119,문예회관,1,15606,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
대구광역시,중구,2711000000,20230119,공공도서관,2,1204,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
대구광역시,중구,2711000000,20230119,박물관,4,306,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
대구광역시,동구,2714000000,20230119,문예회관,1,9193,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
대구광역시,동구,2714000000,20230119,공공도서관,4,4780,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
대구광역시,동구,2714000000,20230119,박물관,3,464,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
대구광역시,서구,2717000000,20230119,공공도서관,3,133,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
대구광역시,남구,2720000000,20230119,문예회관,1,2463,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
대구광역시,남구,2720000000,20230119,공공도서관,1,4047,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
대구광역시,북구,2723000000,20230119,문예회관,2,2900,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
대구광역시,북구,2723000000,20230119,공공도서관,6,6761,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
대구광역시,북구,2723000000,20230119,박물관,2,610,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
대구광역시,북구,2723000000,20230119,미술관,1,134,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
대구광역시,수성구,2726000000,20230119,공공도서관,7,5372,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
대구광역시,수성구,2726000000,20230119,박물관,1,12446,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
대구광역시,수성구,2726000000,20230119,미술관,1,119872,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
대구광역시,달서구,2729000000,20230119,공공도서관,7,5973,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
대구광역시,달서구,2729000000,20230119,박물관,1,68,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
대구광역시,달성군,2771000000,20230119,문예회관,1,8068,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
대구광역시,달성군,2771000000,20230119,공공도서관,3,2536,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
인천광역시,중구,2811000000,20230119,공공도서관,3,1657,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
인천광역시,중구,2811000000,20230119,박물관,9,2110,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
인천광역시,동구,2814000000,20230119,공공도서관,1,4967,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
인천광역시,동구,2814000000,20230119,박물관,1,4756,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
인천광역시,미추홀구,2817700000,20230119,박물관,3,304,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
인천광역시,연수구,2818500000,20230119,문예회관,1,1280,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
인천광역시,연수구,2818500000,20230119,공공도서관,4,3824,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
인천광역시,연수구,2818500000,20230119,박물관,1,702,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
인천광역시,남동구,2820000000,20230119,문예회관,1,4904,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
인천광역시,남구,2820000000,20230119,공공도서관,7,116,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
인천광역시,남동구,2820000000,20230119,공공도서관,3,10722,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
인천광역시,남동구,2820000000,20230119,박물관,3,866,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
인천광역시,부평구,2823700000,20230119,문예회관,1,9999,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
인천광역시,부평구,2823700000,20230119,공공도서관,6,842,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
인천광역시,부평구,2823700000,20230119,박물관,2,1983,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
인천광역시,계양구,2824500000,20230119,공공도서관,4,4338,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
인천광역시,서구,2826000000,20230119,공공도서관,5,9602,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
인천광역시,서구,2826000000,20230119,박물관,2,2046,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
인천광역시,강화군,2871000000,20230119,공공도서관,2,1407,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
인천광역시,강화군,2871000000,20230119,박물관,3,3509,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
인천광역시,강화군,2871000000,20230119,미술관,3,302,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
인천광역시,옹진군,2872000000,20230119,공공도서관,1,40,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
광주광역시,동구,2911000000,20230119,문예회관,1,2358,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
광주광역시,동구,2911000000,20230119,공공도서관,3,10822,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
광주광역시,동구,2911000000,20230119,박물관,2,378,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
광주광역시,동구,2911000000,20230119,미술관,7,227,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
광주광역시,서구,2914000000,20230119,문예회관,1,2071,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
광주광역시,서구,2914000000,20230119,공공도서관,3,2307,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
광주광역시,남구,2915500000,20230119,공공도서관,4,2243,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
광주광역시,남구,2915500000,20230119,박물관,1,573,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
광주광역시,북구,2917000000,20230119,공공도서관,4,753,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
광주광역시,북구,2917000000,20230119,박물관,6,9501,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
광주광역시,광산구,2920000000,20230119,공공도서관,6,2445,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
대전광역시,동구,3011000000,20230119,공공도서관,6,15647,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
대전광역시,동구,3011000000,20230119,박물관,3,1991,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
대전광역시,중구,3014000000,20230119,공공도서관,2,1954,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
대전광역시,중구,3014000000,20230119,박물관,1,644,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
대전광역시,서구,3017000000,20230119,문예회관,1,32959,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
대전광역시,서구,3017000000,20230119,공공도서관,4,9480,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
대전광역시,서구,3017000000,20230119,미술관,2,17860,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
대전광역시,유성구,3020000000,20230119,공공도서관,6,9559,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
대전광역시,유성구,3020000000,20230119,박물관,2,1653,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
대전광역시,유성구,3020000000,20230119,미술관,2,102,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
대전광역시,대덕구,3023000000,20230119,박물관,2,4,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
울산광역시,중구,3111000000,20230119,문예회관,1,1091,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
울산광역시,중구,3111000000,20230119,공공도서관,2,6440,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
울산광역시,중구,3111000000,20230119,박물관,1,603,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
울산광역시,남구,3114000000,20230119,공공도서관,3,14657,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
울산광역시,남구,3114000000,20230119,박물관,3,10153,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
울산광역시,동구,3117000000,20230119,공공도서관,1,9732,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
울산광역시,북구,3120000000,20230119,공공도서관,7,1147,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
울산광역시,울주군,3171000000,20230119,공공도서관,3,7721,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
울산광역시,울주군,3171000000,20230119,박물관,5,683,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
세종특별자치시,세종시,3600000000,20230119,공공도서관,4,3879,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
세종특별자치시,세종,3600000000,20230119,박물관,6,468,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
세종특별자치시,세종시,3600000000,20230119,박물관,1,517,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
경기도,수원시,4111000000,20230119,공공도서관,12,355,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
경기도,수원시,4111000000,20230119,박물관,5,1502,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
경기도,수원시 팔달구,4111500000,20230119,미술관,2,10262,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
경기도,수원시 영통구,4111700000,20230119,박물관,1,130,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
경기도,성남시,4113000000,20230119,공공도서관,12,1234,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
경기도,성남시,4113000000,20230119,박물관,1,3073,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
경기도,성남시 수정구,4113100000,20230119,미술관,1,44,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
경기도,성남시 분당구,4113500000,20230119,문예회관,1,44585,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
경기도,성남시 분당구,4113500000,20230119,미술관,1,2,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
경기도,의정부시,4115000000,20230119,문예회관,1,6327,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
경기도,의정부시,4115000000,20230119,공공도서관,2,16078,KC_597_DGT_CLT_STATN_BIZAEA_2022,20221231
